LATITUDE,LONGITUDE,ACCLOC,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140
43.64448,-79.567203,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,Major,,0,0,1,0,0,0,0,Yes,1,1,1,0,0,13.0,13.0
43.674407,-79.563129,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,10.0,10.0
43.67525,-79.424037,At Intersection,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,45 to 49,Major,,0,1,1,0,0,0,0,,0,1,0,0,0,94.0,94.0
43.674407,-79.563129,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,10.0,10.0
43.64033,-79.383174,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,165.0,77.0
43.64033,-79.383174,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,165.0,77.0
43.71255,-79.325435,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,Inattentive,0,0,1,0,0,0,0,Yes,0,1,0,0,0,44.0,44.0
43.71255,-79.325435,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,45 to 49,Minimal,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,44.0,44.0
43.71255,-79.325435,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Passenger,30 to 34,Minimal,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,44.0,44.0
43.662169,-79.37263,At/Near Private Drive,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,35 to 39,None,Unknown,0,1,0,0,1,0,0,,0,0,0,0,0,73.0,73.0
43.662169,-79.37263,At/Near Private Drive,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,,0,1,0,0,1,0,0,,0,0,0,0,0,73.0,73.0
43.735827,-79.44102,Non Intersection,Clear,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,80 to 84,Major,Medical or Physical Disability,0,0,1,0,0,0,0,,0,1,0,0,1,33.0,33.0
43.735827,-79.44102,Non Intersection,Clear,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,,0,1,0,0,1,33.0,33.0
43.654002,-79.373355,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,73.0,73.0
43.654002,-79.373355,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,73.0,73.0
43.790507,-79.269923,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,Major,Had Been Drinking,0,0,1,0,1,0,0,,0,0,0,0,0,129.0,129.0
43.790507,-79.269923,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Truck Driver,60 to 64,None,Normal,0,0,1,0,1,0,0,,0,0,0,0,0,129.0,129.0
43.686526,-79.514964,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,20 to 24,None,Normal,0,1,1,0,0,0,0,,0,1,0,0,0,8.0,8.0
43.686526,-79.514964,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,,0,1,1,0,0,0,0,,0,1,0,0,0,8.0,8.0
43.745886,-79.291835,Intersection Related,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,Minimal,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,119.0,119.0
43.745886,-79.291835,Intersection Related,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,119.0,119.0
43.760127,-79.196391,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,0,0,0,1,0,,0,0,0,0,0,136.0,136.0
43.760127,-79.196391,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,1,0,0,0,0,1,0,,0,0,0,0,0,136.0,136.0
43.753478,-79.244663,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,157.0,127.0
43.753478,-79.244663,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,None,Normal,0,0,1,1,0,0,0,,0,0,0,0,0,157.0,127.0
43.757247,-79.214244,Non Intersection,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,141.0,137.0
43.757247,-79.214244,Non Intersection,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Driver,20 to 24,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,141.0,137.0
43.674147,-79.564418,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,None,"Ability Impaired, Alcohol Over .08",0,0,1,0,0,0,0,Yes,0,0,0,1,0,11.0,11.0
43.674147,-79.564418,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,,0,0,1,0,0,0,0,Yes,0,0,0,1,0,11.0,11.0
43.692488,-79.282268,At Intersection,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,121.0,121.0
43.692488,-79.282268,At Intersection,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,121.0,121.0
43.654357,-79.406001,At/Near Private Drive,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.654357,-79.406001,At/Near Private Drive,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.654357,-79.406001,At/Near Private Drive,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.724559,-79.324329,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,44.0,44.0
43.724559,-79.324329,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,44.0,44.0
43.724559,-79.324329,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,44.0,44.0
43.739443,-79.511859,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,55 to 59,Major,Unknown,0,0,1,0,0,1,0,,1,1,0,0,0,25.0,25.0
43.739443,-79.511859,Non Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,50 to 54,Minor,Normal,0,0,1,0,0,1,0,,1,1,0,0,0,25.0,25.0
43.716452,-79.261302,At Intersection,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,40 to 44,None,,0,0,1,0,0,0,0,Yes,0,1,1,0,0,120.0,120.0
43.716452,-79.261302,At Intersection,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,65 to 69,Fatal,Unknown,0,0,1,0,0,0,0,Yes,0,1,1,0,0,120.0,120.0
43.716452,-79.261302,At Intersection,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,60 to 64,Minor,,0,0,1,0,0,0,0,Yes,0,1,1,0,0,120.0,120.0
43.716452,-79.261302,At Intersection,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,Yes,0,1,1,0,0,120.0,120.0
43.716452,-79.261302,At Intersection,Clear,"Dark, artificial",Dry,Fatal,Angle,Passenger,5 to 9,Minor,,0,0,1,0,0,0,0,Yes,0,1,1,0,0,120.0,120.0
43.707354,-79.5647,Non Intersection,Clear,"Daylight, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,1.0,1.0
43.707354,-79.5647,Non Intersection,Clear,"Daylight, artificial",Dry,Fatal,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,1.0,1.0
43.703402,-79.413844,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,101.0,101.0
43.703402,-79.413844,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,101.0,101.0
43.636412,-79.399608,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,163.0,82.0
43.636412,-79.399608,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,163.0,82.0
43.676299,-79.400508,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,95.0,95.0
43.676299,-79.400508,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,95.0,95.0
43.656409,-79.40768,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.656409,-79.40768,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.797892,-79.147685,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,80 to 84,Major,Inattentive,0,0,1,0,0,0,0,,0,1,0,0,0,133.0,133.0
43.797892,-79.147685,At/Near Private Drive,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,Minor,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,133.0,133.0
43.63943,-79.382686,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,50 to 54,Major,Inattentive,0,0,1,1,0,0,0,,0,1,0,0,0,165.0,77.0
43.63943,-79.382686,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,Normal,0,0,1,1,0,0,0,,0,1,0,0,0,165.0,77.0
43.678145,-79.424236,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,94.0,94.0
43.678145,-79.424236,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,94.0,94.0
43.816859,-79.304042,At/Near Private Drive,Clear,Dusk,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,0 to 4,None,,0,1,1,0,0,0,0,Yes,0,1,0,0,0,130.0,130.0
43.645533,-79.510593,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,70 to 74,None,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,16.0,16.0
43.639567,-79.435504,Non Intersection,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,65 to 69,None,Normal,1,0,1,0,0,0,0,,1,1,0,0,0,85.0,85.0
43.763796,-79.301395,At Intersection,Clear,Daylight,Dry,Fatal,SMV Other,Driver,55 to 59,Fatal,Unknown,0,0,1,0,0,0,0,,0,0,0,0,0,119.0,119.0
43.646266,-79.449016,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,Inattentive,1,0,1,0,0,0,0,,0,0,0,0,0,86.0,86.0
43.636973,-79.4453,Non Intersection,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,Minor,,0,0,1,0,0,0,0,Yes,0,0,0,0,0,85.0,85.0
43.706267,-79.251254,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,122.0,122.0
43.704878,-79.494052,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,Normal,0,0,1,0,0,0,0,,1,1,0,1,0,30.0,30.0
43.782229,-79.292499,Non Intersection,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,,1,0,1,0,0,0,0,,0,1,0,0,0,118.0,118.0
43.639567,-79.435504,Non Intersection,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Wheelchair,60 to 64,Fatal,,1,0,1,0,0,0,0,,1,1,0,0,0,85.0,85.0
43.636973,-79.4453,Non Intersection,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Sideswipe,Driver,40 to 44,Major,Normal,0,0,1,0,0,0,0,Yes,0,0,0,0,0,85.0,85.0
43.654635,-79.460002,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,Normal,0,1,1,0,0,0,0,,0,1,0,0,0,87.0,87.0
43.646266,-79.449016,At Intersection,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,86.0,86.0
43.706267,-79.251254,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,122.0,122.0
43.731944,-79.507663,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,50 to 54,Major,Medical or Physical Disability,0,0,1,0,0,0,0,,0,0,0,0,1,154.0,26.0
43.707465,-79.482394,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,Normal,0,0,0,1,0,0,0,,0,0,0,0,0,30.0,30.0
43.708586,-79.478023,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,Minimal,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,30.0,30.0
43.730773,-79.273853,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,125.0,125.0
43.70674,-79.311771,Non Intersection,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,54.0,54.0
43.708998,-79.453655,At/Near Private Drive,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,31.0,31.0
43.722941,-79.415889,Intersection Related,Rain,Dark,Dry,Fatal,Rear End,Driver,45 to 49,None,Unknown,0,0,1,0,0,1,0,Yes,0,0,0,0,0,39.0,39.0
43.654635,-79.460002,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,,0,1,1,0,0,0,0,,0,1,0,0,0,87.0,87.0
43.657874,-79.400096,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.708586,-79.478023,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,30.0,30.0
43.730773,-79.273853,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,125.0,125.0
43.708998,-79.453655,At/Near Private Drive,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,Minimal,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,31.0,31.0
43.722941,-79.415889,Intersection Related,Rain,Dark,Dry,Fatal,Rear End,Driver,unknown,None,Unknown,0,0,1,0,0,1,0,Yes,0,0,0,0,0,39.0,39.0
43.685759,-79.473171,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,None,Inattentive,0,0,1,0,0,0,0,,0,1,0,0,0,110.0,110.0
43.657874,-79.400096,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,78.0,78.0
43.691409,-79.500911,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,115.0,115.0
43.722941,-79.415889,Intersection Related,Rain,Dark,Dry,Fatal,Rear End,Driver,unknown,None,Unknown,0,0,1,0,0,1,0,Yes,0,0,0,0,0,39.0,39.0
43.642932,-79.37778,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Minor,"Ability Impaired, Alcohol Over .08",0,0,1,0,0,0,0,Yes,0,1,0,1,0,166.0,77.0
43.664412,-79.458736,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,,0,1,1,0,0,0,0,,0,0,0,0,0,90.0,90.0
43.685759,-79.473171,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,Major,Normal,0,0,1,0,0,0,0,,0,1,0,0,0,110.0,110.0
43.70674,-79.311771,Non Intersection,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,55 to 59,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,54.0,54.0
43.750014,-79.346835,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,42.0,42.0
43.691409,-79.500911,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,115.0,115.0
43.722941,-79.415889,Intersection Related,Rain,Dark,Dry,Fatal,Rear End,Passenger,55 to 59,Fatal,,0,0,1,0,0,1,0,Yes,0,0,0,0,0,39.0,39.0
43.64836,-79.381206,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,Minor,Unknown,1,0,1,0,0,0,0,,0,0,0,0,0,170.0,76.0
43.817847,-79.213687,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,146.0,132.0
43.74317,-79.304607,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,Inattentive,0,0,0,1,0,0,0,,0,1,0,0,0,119.0,119.0
43.664412,-79.458736,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,Normal,0,1,1,0,0,0,0,,0,0,0,0,0,90.0,90.0
43.750014,-79.346835,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,42.0,42.0
43.683455,-79.400165,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minor,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,97.0,97.0
43.642932,-79.37778,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Minor,Normal,0,0,1,0,0,0,0,Yes,0,1,0,1,0,166.0,77.0
43.817847,-79.213687,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,146.0,132.0
43.64836,-79.381206,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,,1,0,1,0,0,0,0,,0,0,0,0,0,170.0,76.0
43.810267,-79.219989,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,,0,1,0,0,0,146.0,132.0
43.683455,-79.400165,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,97.0,97.0
43.687472,-79.304965,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,75 to 79,Major,Normal,1,0,1,0,0,0,0,Yes,0,0,0,0,0,62.0,62.0
43.642932,-79.37778,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Major,,0,0,1,0,0,0,0,Yes,0,1,0,1,0,166.0,77.0
43.684405,-79.498782,At Intersection,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,Inattentive,0,0,1,0,0,0,0,Yes,0,1,0,0,0,115.0,115.0
43.64836,-79.381206,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Minor,,1,0,1,0,0,0,0,,0,0,0,0,0,170.0,76.0
43.810267,-79.219989,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,1,0,1,0,0,0,0,,0,1,0,0,0,146.0,132.0
43.782298,-79.292247,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,Unknown,1,0,1,0,0,0,0,,1,1,0,0,0,118.0,118.0
43.750014,-79.346835,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,42.0,42.0
43.74317,-79.304607,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,55 to 59,Major,Normal,0,0,0,1,0,0,0,,0,1,0,0,0,119.0,119.0
43.687472,-79.304965,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,70 to 74,Major,,1,0,1,0,0,0,0,Yes,0,0,0,0,0,62.0,62.0
43.642932,-79.37778,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Minor,,0,0,1,0,0,0,0,Yes,0,1,0,1,0,166.0,77.0
43.782298,-79.292247,Non Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,,1,0,1,0,0,0,0,,1,1,0,0,0,118.0,118.0
43.788863,-79.280002,Intersection Related,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,Normal,1,0,1,0,0,0,0,Yes,0,0,0,0,0,128.0,128.0
43.64836,-79.381206,Non Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Minimal,,1,0,1,0,0,0,0,,0,0,0,0,0,170.0,76.0
43.750014,-79.346835,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,60 to 64,Minimal,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,42.0,42.0
43.683455,-79.400165,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,50 to 54,Major,,0,0,1,0,0,0,0,Yes,1,1,0,0,0,97.0,97.0
43.796252,-79.419589,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Major,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,50.0,50.0
43.687472,-79.304965,At Intersection,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Minimal,,1,0,1,0,0,0,0,Yes,0,0,0,0,0,62.0,62.0
43.642932,-79.37778,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,Minor,,0,0,1,0,0,0,0,Yes,0,1,0,1,0,166.0,77.0
43.637137,-79.469875,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,Normal,0,0,1,1,0,0,0,Yes,1,1,0,0,0,87.0,87.0
43.684405,-79.498782,At Intersection,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,Driver,80 to 84,Minor,Normal,0,0,1,0,0,0,0,Yes,0,1,0,0,0,115.0,115.0
43.750014,-79.346835,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,55 to 59,Minimal,,0,0,1,0,0,0,0,Yes,0,1,0,0,0,42.0,42.0
43.773429,-79.32217,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,Unknown,1,0,1,0,0,0,0,,0,1,0,0,0,118.0,118.0
43.750846,-79.58575,At Intersection,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,,1,0,1,0,0,0,0,,0,0,0,0,0,2.0,2.0
43.642932,-79.37778,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Minor,,0,0,1,0,0,0,0,Yes,0,1,0,1,0,166.0,77.0
43.796252,-79.419589,At Intersection,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,70 to 74,Minor,Normal,0,0,1,0,0,0,0,Yes,1,1,0,0,0,50.0,50.0
43.786505,-79.188281,At Intersection,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,Normal,1,0,1,0,0,0,0,,0,0,0,0,0,134.0,134.0
